Place,Sponsor,Team,Size,Complexity,Method,Type,Score,Scaled Score,Prediction
excellent,excellent,moderate,moderate,very complex,waterfall,Modernisation,35.91851852,49.6712234,good
excellent,excellent,moderate,moderate,very complex,agile,Greenfield,35.47407407,48.63298148,good
excellent,excellent,moderate,moderate,very complex,agile,Development with components,36.73703704,51.58331891,good
excellent,excellent,moderate,moderate,very complex,agile,Customizing of bought solution,37.54074074,53.46080637,good
excellent,excellent,moderate,moderate,very complex,agile,Modernisation,39.03333333,56.94756878,good
excellent,excellent,moderate,moderate,complex,waterfall,Greenfield,32.62592593,41.97958124,moderate
excellent,excellent,moderate,moderate,complex,waterfall,Development with components,33.88888889,44.92991867,moderate
excellent,excellent,moderate,moderate,complex,waterfall,Customizing of bought solution,34.69259259,46.80740613,moderate
excellent,excellent,moderate,moderate,complex,waterfall,Modernisation,36.18518519,50.29416854,good
excellent,excellent,moderate,moderate,complex,agile,Greenfield,35.74074074,49.25592663,good
excellent,excellent,moderate,moderate,complex,agile,Development with components,37.0037037,52.20626406,good
excellent,excellent,moderate,moderate,complex,agile,Customizing of bought solution,37.80740741,54.08375151,good
excellent,excellent,moderate,moderate,complex,agile,Modernisation,39.3,57.57051393,good
excellent,excellent,moderate,moderate,average,waterfall,Greenfield,33.95925926,45.09430697,moderate
excellent,excellent,moderate,moderate,average,waterfall,Development with components,35.22222222,48.0446444,good
excellent,excellent,moderate,moderate,average,waterfall,Customizing of bought solution,36.02592593,49.92213186,good
excellent,excellent,moderate,moderate,average,waterfall,Modernisation,37.51851852,53.40889427,good
excellent,excellent,moderate,moderate,average,agile,Greenfield,37.07407407,52.37065236,good
excellent,excellent,moderate,moderate,average,agile,Development with components,38.33703704,55.32098979,good
excellent,excellent,moderate,moderate,average,agile,Customizing of bought solution,39.14074074,57.19847725,good
excellent,excellent,moderate,moderate,average,agile,Modernisation,40.63333333,60.68523966,good
excellent,excellent,moderate,moderate,easy,waterfall,Greenfield,34.31481481,45.9249005,moderate
excellent,excellent,moderate,moderate,easy,waterfall,Development with components,35.57777778,48.87523793,good
excellent,excellent,moderate,moderate,easy,waterfall,Customizing of bought solution,36.38148148,50.75272539,good
excellent,excellent,moderate,moderate,easy,waterfall,Modernisation,37.87407407,54.2394878,good
excellent,excellent,moderate,moderate,easy,agile,Greenfield,37.42962963,53.20124589,good
excellent,excellent,moderate,moderate,easy,agile,Development with components,38.69259259,56.15158332,good
excellent,excellent,moderate,moderate,easy,agile,Customizing of bought solution,39.4962963,58.02907077,good
excellent,excellent,moderate,moderate,easy,agile,Modernisation,40.98888889,61.51583319,good
excellent,excellent,moderate,moderate,very easy,waterfall,Greenfield,34.49259259,46.34019727,moderate
excellent,excellent,moderate,moderate,very easy,waterfall,Development with components,35.75555556,49.29053469,good
excellent,excellent,moderate,moderate,very easy,waterfall,Customizing of bought solution,36.55925926,51.16802215,good
excellent,excellent,moderate,moderate,very easy,waterfall,Modernisation,38.05185185,54.65478456,good
excellent,excellent,moderate,moderate,very easy,agile,Greenfield,37.60740741,53.61654265,good
excellent,excellent,moderate,moderate,very easy,agile,Development with components,38.87037037,56.56688008,good
excellent,excellent,moderate,moderate,very easy,agile,Customizing of bought solution,39.67407407,58.44436754,good
excellent,excellent,moderate,moderate,very easy,agile,Modernisation,41.16666667,61.93112995,good
excellent,excellent,moderate,small,very complex,waterfall,Greenfield,39.48888889,58.01176674,good
excellent,excellent,moderate,small,very complex,waterfall,Development with components,40.75185185,60.96210417,good
excellent,excellent,moderate,small,very complex,waterfall,Customizing of bought solution,41.55555556,62.83959162,good
excellent,excellent,moderate,small,very complex,waterfall,Modernisation,43.04814815,66.32635404,good
excellent,excellent,moderate,small,very complex,agile,Greenfield,42.6037037,65.28811213,good
excellent,excellent,moderate,small,very complex,agile,Development with components,43.86666667,68.23844956,good
excellent,excellent,moderate,small,very complex,agile,Customizing of bought solution,44.67037037,70.11593701,excellent
excellent,excellent,moderate,small,very complex,agile,Modernisation,46.16296296,73.60269943,excellent
excellent,excellent,moderate,small,complex,waterfall,Greenfield,39.75555556,58.63471189,good
excellent,excellent,moderate,small,complex,waterfall,Development with components,41.01851852,61.58504932,good
excellent,excellent,moderate,small,complex,waterfall,Customizing of bought solution,41.82222222,63.46253677,good
excellent,excellent,moderate,small,complex,waterfall,Modernisation,43.31481481,66.94929919,good
excellent,excellent,moderate,small,complex,agile,Greenfield,42.87037037,65.91105728,good
excellent,excellent,moderate,small,complex,agile,Development with components,44.13333333,68.8613947,good
excellent,excellent,moderate,small,complex,agile,Customizing of bought solution,44.93703704,70.73888216,excellent
excellent,excellent,moderate,small,complex,agile,Modernisation,46.42962963,74.22564458,excellent
excellent,excellent,moderate,small,average,waterfall,Greenfield,41.08888889,61.74943762,good
excellent,excellent,moderate,small,average,waterfall,Development with components,42.35185185,64.69977505,good
excellent,excellent,moderate,small,average,waterfall,Customizing of bought solution,43.15555556,66.5772625,good
excellent,excellent,moderate,small,average,waterfall,Modernisation,44.64814815,70.06402492,excellent
excellent,excellent,moderate,small,average,agile,Greenfield,44.2037037,69.02578301,good
excellent,excellent,moderate,small,average,agile,Development with components,45.46666667,71.97612044,excellent
excellent,excellent,moderate,small,average,agile,Customizing of bought solution,46.27037037,73.85360789,excellent
excellent,excellent,moderate,small,average,agile,Modernisation,47.76296296,77.34037031,excellent
excellent,excellent,moderate,small,easy,waterfall,Greenfield,41.44444444,62.58003115,good
excellent,excellent,moderate,small,easy,waterfall,Development with components,42.70740741,65.53036858,good
excellent,excellent,moderate,small,easy,waterfall,Customizing of bought solution,43.51111111,67.40785603,good
excellent,excellent,moderate,small,easy,waterfall,Modernisation,45.0037037,70.89461845,excellent
excellent,excellent,moderate,small,easy,agile,Greenfield,44.55925926,69.85637654,good
excellent,excellent,moderate,small,easy,agile,Development with components,45.82222222,72.80671396,excellent
excellent,excellent,moderate,small,easy,agile,Customizing of bought solution,46.62592593,74.68420142,excellent
excellent,excellent,moderate,small,easy,agile,Modernisation,48.11851852,78.17096383,excellent
excellent,excellent,moderate,small,very easy,waterfall,Greenfield,41.62222222,62.99532791,good
excellent,excellent,moderate,small,very easy,waterfall,Development with components,42.88518519,65.94566534,good
excellent,excellent,moderate,small,very easy,waterfall,Customizing of bought solution,43.68888889,67.82315279,good
excellent,excellent,moderate,small,very easy,waterfall,Modernisation,45.18148148,71.30991521,excellent
excellent,excellent,moderate,small,very easy,agile,Greenfield,44.73703704,70.2716733,excellent
excellent,excellent,moderate,small,very easy,agile,Development with components,46,73.22201073,excellent
excellent,excellent,moderate,small,very easy,agile,Customizing of bought solution,46.8037037,75.09949818,excellent
excellent,excellent,moderate,small,very easy,agile,Modernisation,48.2962963,78.5862606,excellent
excellent,excellent,good,grand,very complex,waterfall,Greenfield,33.37777778,43.73594047,moderate
excellent,excellent,good,grand,very complex,waterfall,Development with components,34.64074074,46.6862779,moderate
excellent,excellent,good,grand,very complex,waterfall,Customizing of bought solution,35.44444444,48.56376536,good
excellent,excellent,good,grand,very complex,waterfall,Modernisation,36.93703704,52.05052777,good
excellent,excellent,good,grand,very complex,agile,Greenfield,36.49259259,51.01228586,good
excellent,excellent,good,grand,very complex,agile,Development with components,37.75555556,53.96262329,good
excellent,excellent,good,grand,very complex,agile,Customizing of bought solution,38.55925926,55.84011075,good
excellent,excellent,good,grand,very complex,agile,Modernisation,40.05185185,59.32687316,good
excellent,excellent,good,grand,complex,waterfall,Greenfield,33.64444444,44.35888562,moderate
excellent,excellent,good,grand,complex,waterfall,Development with components,34.90740741,47.30922305,moderate
excellent,excellent,good,grand,complex,waterfall,Customizing of bought solution,35.71111111,49.1867105,good
excellent,excellent,good,grand,complex,waterfall,Modernisation,37.2037037,52.67347292,good
excellent,excellent,good,grand,complex,agile,Greenfield,36.75925926,51.63523101,good
excellent,excellent,good,grand,complex,agile,Development with components,38.02222222,54.58556844,good
excellent,excellent,good,grand,complex,agile,Customizing of bought solution,38.82592593,56.46305589,good
excellent,excellent,good,grand,complex,agile,Modernisation,40.31851852,59.94981831,good
excellent,excellent,good,grand,average,waterfall,Greenfield,34.97777778,47.47361135,moderate
excellent,excellent,good,grand,average,waterfall,Development with components,36.24074074,50.42394878,good
excellent,excellent,good,grand,average,waterfall,Customizing of bought solution,37.04444444,52.30143623,good
excellent,excellent,good,grand,average,waterfall,Modernisation,38.53703704,55.78819865,good
excellent,excellent,good,grand,average,agile,Greenfield,38.09259259,54.74995674,good
excellent,excellent,good,grand,average,agile,Development with components,39.35555556,57.70029417,good
excellent,excellent,good,grand,average,agile,Customizing of bought solution,40.15925926,59.57778162,good
excellent,excellent,good,grand,average,agile,Modernisation,41.65185185,63.06454404,good
excellent,excellent,good,grand,easy,waterfall,Greenfield,35.33333333,48.30420488,good
excellent,excellent,good,grand,easy,waterfall,Development with components,36.5962963,51.25454231,good
excellent,excellent,good,grand,easy,waterfall,Customizing of bought solution,37.4,53.13202976,good
excellent,excellent,good,grand,easy,waterfall,Modernisation,38.89259259,56.61879218,good
excellent,excellent,good,grand,easy,agile,Greenfield,38.44814815,55.58055027,good
excellent,excellent,good,grand,easy,agile,Development with components,39.71111111,58.5308877,good
excellent,excellent,good,grand,easy,agile,Customizing of bought solution,40.51481481,60.40837515,good
